loan_id,loan_amount_x,first_payment_date_x,principal_interest_payment,interest_rate_x,loan_term_x,next_payment_due_date,payment_periods_made,current_balance,amortized_balance,golden_sachs,storgan_manley,smells_largo,bank_of_americans,pj_logan,state_code,county,conforming_loan_limit,loan_purpose,loan_amount_y,closing_date,first_payment_date_y,maturity_date,loan_term_y,principal_interest_pmt,interest_rate_y,property_value,total_loan_costs,origition_charges,other_loan_costs,occupancy_type,total_units,income_thousands,recurring_monthly_debt,median_fico_score,credit_score_type,aus_type,umbs_code,target_profit,file_at_custodian,umbs price,trade_margin,Target Profit,Trade Premium,points_and_fees,Total Loan Revenue,Gross Profit,Profit Margin,Winning Bid,Winner,actual trade premium,days_diff,payment_status
5021494,295000,2021-10-01,1204.32,0.0275,360,2021-10-01,0,295000.0,431766.76588757813,101.7525,101.78375,101.72125,101.72125,101.72125,OR,Josephine    ,1,2,295000,2021-09-04,2021-10-01,2051-09-01,360,1201.56,2.75,393334,8799.0,5339.500000000002,3459.499999999999,0,1,114,2660,635,1,1,2.5,14750.000000000013,2021-09-16 15:04:59.112,103.19,0.03190000000000004,14750.000000000013,9410.500000000011,5339.500000000002,14750.000000000013,14750.000000000013,0.050000000000000044,0.03189999999999998,4,9410.499999999993,0,closed
5021496,455000,2021-10-01,1857.5,0.0275,360,2021-10-01,0,455000.0,665941.5833301585,0.0,0.0,0.0,0.0,0.0,FL,Brevard    ,1,4,455000,2021-08-25,2021-10-01,2051-09-01,360,1853.26,2.75,837013,10459.810000000003,8235.500000000004,2224.3099999999995,2,1,149,5464,621,2,1,2.5,22750.000000000022,2021-09-01 00:00:00.000,103.19,0.03190000000000004,22750.000000000022,14514.500000000018,8235.500000000004,22750.000000000022,22750.000000000022,0.05000000000000005,0.03189999999999998,4,14514.499999999989,0,closed
5021499,465000,2021-10-01,3046.15,0.0225,180,2021-10-01,0,465000.0,547377.6489904806,99.3175,99.41125,99.28625,99.3175,99.34875,NC,Carteret    ,1,4,465000,2021-09-02,2021-10-01,2036-09-01,180,3040.4500000000003,2.25,648446,25214.660000000065,23808.000000000065,1406.6599999999999,2,1,212,5300,664,1,0,2.0,23250.000000000022,2021-09-13 15:45:18.549,99.88,-0.0012000000000000899,23250.000000000022,-558.0000000000418,23808.000000000065,23250.000000000022,23250.000000000022,0.050000000000000044,-0.0012000000000000454,4,-558.0000000000211,0,closed
5021503,315000,2021-10-01,1326.36,0.029900000000000003,360,2021-10-01,0,315000.0,475348.5525108158,0.0,0.0,0.0,0.0,0.0,AZ,Maricopa    ,1,3,315000,2021-09-02,2021-10-01,2051-09-01,360,1323.06,2.99,571377,7124.000000000002,5701.500000000002,1422.5,2,1,115,4217,621,2,0,2.5,15750.000000000015,2021-09-15 11:16:56.874,103.19,0.03190000000000004,15750.000000000015,10048.500000000013,5701.500000000002,15750.000000000015,15750.000000000015,0.050000000000000044,0.03189999999999998,4,10048.499999999993,0,closed
5021505,205000,2021-10-01,1342.93,0.0225,180,2021-10-01,0,205000.0,241317.6849986987,99.13,99.16125,99.16125,99.13,99.16125,TX,Dallas    ,1,4,205000,2021-09-03,2021-10-01,2036-09-01,180,1340.42,2.25,276616,11918.100000000028,10496.000000000027,1422.0999999999995,2,1,103,2661,656,1,1,2.0,10250.00000000001,2021-09-13 15:01:36.355,99.88,-0.0012000000000000899,10250.00000000001,-246.00000000001842,10496.000000000027,10250.00000000001,10250.00000000001,0.050000000000000044,-0.0012000000000000454,4,-246.00000000000932,0,closed
5021506,435000,2021-10-01,1831.64,0.029900000000000003,360,2021-10-01,0,435000.0,656433.715372079,101.69,101.65875,101.65875,101.65875,101.65875,CA,Placer    ,1,2,435000,2021-09-04,2021-10-01,2051-09-01,360,1827.08,2.99,543750,10011.500000000002,7873.500000000002,2138.0,2,1,67,2625,635,1,1,2.5,21750.00000000002,2021-09-15 23:43:21.702,103.19,0.03190000000000004,21750.00000000002,13876.500000000016,7873.500000000002,21750.00000000002,21750.00000000002,0.050000000000000044,0.03189999999999998,4,13876.499999999989,0,closed
5021509,215000,2021-10-01,905.29,0.029900000000000003,360,2021-10-01,0,215000.0,324443.05550718994,0.0,0.0,0.0,0.0,0.0,IN,Madison    ,1,3,215000,2021-09-07,2021-10-01,2051-09-01,360,903.04,2.99,307143,5091.000000000001,3891.500000000001,1199.5,2,1,112,3920,621,1,1,2.5,10750.00000000001,2021-09-16 18:36:04.875,103.19,0.03190000000000004,10750.00000000001,6858.500000000008,3891.500000000001,10750.00000000001,10750.00000000001,0.050000000000000044,0.03189999999999998,4,6858.499999999995,0,closed
5021511,715000,2021-10-01,3876.49,0.0275,240,2021-10-01,0,715000.0,927793.1989993978,102.315,102.22125,102.28375,102.2525,102.34625,CA,Los Angeles   ,1,4,715000,2021-09-02,2021-10-01,2041-09-01,240,3867.63,2.75,1275420,13156.27,12941.5,214.77,2,1,175,6125,643,1,1,2.5,35750.00000000003,2021-09-13 01:11:11.868,103.19,0.03190000000000004,35750.00000000003,22808.50000000003,12941.5,35750.00000000003,35750.00000000003,0.05000000000000004,0.03189999999999998,4,22808.49999999998,0,closed
5021515,215000,2021-10-01,877.72,0.0275,360,2021-10-01,0,215000.0,314675.77201644506,103.2325,103.32625,103.20125,103.2325,103.26375,CA,Riverside    ,1,3,215000,2021-09-02,2021-10-01,2051-09-01,360,875.72,2.75,364407,3542.639999999995,1784.4999999999945,1758.14,2,1,34,1077,664,0,1,2.5,10750.00000000001,2021-09-15 13:51:02.273,104.17,0.04170000000000007,10750.00000000001,8965.500000000015,1784.4999999999945,10750.00000000001,10750.00000000001,0.050000000000000044,0.041700000000000015,4,8965.500000000004,0,closed
5021516,595000,2021-10-01,2350.97,0.025,360,2021-10-01,0,595000.0,843174.5600272163,97.5675,97.53625,97.59875,97.5675,97.53625,CA,Contra Costa   ,1,4,595000,2021-09-08,2021-10-01,2051-09-01,360,2346.09,2.5,1057214,32073.58000000008,30464.00000000008,1609.58,2,1,263,6137,650,0,0,2.0,29750.000000000025,2021-09-16 16:19:35.018,99.88,-0.0012000000000000899,29750.000000000025,-714.0000000000534,30464.00000000008,29750.000000000025,29750.000000000025,0.050000000000000044,-0.0012000000000000454,4,-714.0000000000271,0,closed
5021518,165000,2021-10-01,969.35,0.0275,216,2021-10-01,0,165000.0,208859.8522292782,101.7525,101.78375,101.72125,101.72125,101.72125,NV,Clark    ,1,4,165000,2021-09-10,2021-10-01,2039-09-01,216,967.13,2.75,351064,4165.500000000001,2986.500000000001,1179.0,2,1,107,1338,635,0,1,2.5,8250.000000000007,2021-09-20 06:34:58.602,103.19,0.03190000000000004,8250.000000000007,5263.500000000006,2986.500000000001,8250.000000000007,8250.000000000007,0.050000000000000044,0.03189999999999998,4,5263.499999999996,0,closed
5021519,295000,2021-10-01,2713.08,0.0199,120,2021-10-01,0,295000.0,325243.1789062659,96.7625,96.85625,96.79375,96.7625,96.79375,CA,San Bernardino   ,1,4,295000,2021-08-24,2021-10-01,2031-09-01,120,2708.59,1.99,641863,23487.500000000004,22272.500000000004,1215.0000000000002,2,1,115,2971,660,0,0,1.5,14750.000000000013,2021-09-01 23:12:15.387,97.45,-0.025499999999999967,14750.000000000013,-7522.49999999999,22272.500000000004,14750.000000000015,14750.000000000015,0.05000000000000005,-0.02549999999999997,4,-7522.499999999991,0,closed
5021523,205000,2021-10-01,906.3,0.03375,360,2021-10-01,0,205000.0,324617.28692466614,0.0,0.0,0.0,0.0,0.0,FL,Clay    ,1,3,205000,2021-09-08,2021-10-01,2051-09-01,360,903.76,3.375,256250,2843.9000000000037,799.5000000000036,2044.3999999999996,2,1,113,1413,621,1,1,3.0,10250.00000000001,2021-09-20 19:53:31.260,104.61,0.04610000000000003,10250.00000000001,9450.500000000005,799.5000000000036,10250.00000000001,10250.00000000001,0.050000000000000044,0.046099999999999995,4,9450.499999999998,0,closed
5021526,165000,2021-10-01,764.15,0.0375,360,2021-10-01,0,165000.0,273548.13255960797,103.7075,103.80125,103.80125,103.77,103.55125,PA,Philadelphia    ,1,3,165000,2021-08-28,2021-10-01,2051-09-01,360,761.77,3.75,239131,1396.500000000029,-1270.499999999971,2667.0,2,1,110,3759,660,1,1,3.5,8250.000000000007,2021-09-06 13:12:43.083,105.77,0.05769999999999986,8250.000000000007,9520.499999999978,-1270.499999999971,8250.000000000007,8250.000000000007,0.050000000000000044,0.05769999999999996,4,9520.499999999993,0,closed
5021530,105000,2021-10-01,712.56,0.0275,180,2021-10-01,0,105000.0,127995.16188251028,102.3775,102.34625,102.40875,102.3775,102.40875,MS,Holmes    ,1,3,105000,2021-08-31,2021-10-01,2036-09-01,180,710.93,2.75,157516,2871.5000000000005,1900.5000000000005,971.0,2,1,95,1742,660,2,0,2.5,5250.000000000005,2021-09-08 00:46:30.100,103.19,0.03190000000000004,5250.000000000005,3349.500000000004,1900.5000000000005,5250.000000000005,5250.000000000005,0.050000000000000044,0.03189999999999998,4,3349.4999999999977,0,closed
5021532,465000,2021-10-01,1898.33,0.0275,360,2021-10-01,0,465000.0,680579.7501389715,0.0,0.0,0.0,0.0,0.0,MI,Oakland    ,1,3,465000,2021-09-14,2021-10-01,2051-09-01,360,1893.99,2.75,670029,8881.500000000004,8416.500000000004,464.99999999999994,2,1,330,3575,621,1,1,2.5,23250.000000000022,,103.19,0.03190000000000004,23250.000000000022,14833.500000000018,8416.500000000004,23250.000000000022,23250.000000000022,0.050000000000000044,0.03189999999999998,4,14833.499999999989,0,closed
5021534,255000,2021-10-01,1041.02,0.0275,360,2021-10-01,0,255000.0,373221.2689520116,101.7525,101.78375,101.72125,101.72125,101.72125,AL,Wilcox    ,1,2,255000,2021-09-13,2021-10-01,2051-09-01,360,1038.64,2.75,268422,6427.500000000001,4615.500000000001,1812.0,2,1,111,2683,635,2,1,2.5,12750.000000000011,,103.19,0.03190000000000004,12750.000000000011,8134.50000000001,4615.500000000001,12750.000000000011,12750.000000000011,0.050000000000000044,0.03189999999999998,4,8134.4999999999945,0,closed
5021537,415000,2021-11-01,2299.51,0.029900000000000003,240,2021-11-01,0,415000.0,550228.7215381712,101.7525,101.78375,101.72125,101.72125,101.72125,IA,Dallas    ,1,3,415000,2021-09-15,2021-11-01,2041-10-01,240,2293.7900000000004,2.99,700896,8879.000000000002,7511.500000000002,1367.5,2,1,159,5035,635,0,1,2.5,20750.00000000002,,103.19,0.03190000000000004,20750.00000000002,13238.500000000016,7511.500000000002,20750.00000000002,20750.00000000002,0.050000000000000044,0.03189999999999998,4,13238.49999999999,0,closed
5021539,205000,2021-11-01,1318.25,0.0199,180,2021-11-01,0,205000.0,236929.24265094355,96.60625,96.60625,96.60625,96.60625,96.575,IL,Kendall    ,1,4,205000,2021-09-15,2021-11-01,2036-10-01,180,1316.07,1.99,500000,17182.500000000004,15477.500000000004,1705.0,2,1,234,3705,635,2,1,1.5,10250.00000000001,,97.45,-0.025499999999999967,10250.00000000001,-5227.499999999994,15477.500000000004,10250.000000000011,10250.000000000011,0.05000000000000005,-0.02549999999999997,4,-5227.499999999994,0,closed
5021540,125000,2021-10-01,552.63,0.03375,360,2021-10-01,0,125000.0,197940.25297713588,103.9225,104.01625,103.95375,103.9225,103.95375,PA,Susquehanna    ,1,3,125000,2021-09-07,2021-10-01,2051-09-01,360,551.08,3.375,156250,3026.0000000000014,487.5000000000018,2538.4999999999995,2,1,44,770,656,1,1,3.0,6250.0000000000055,2021-09-15 02:34:40.077,104.61,0.04610000000000003,6250.0000000000055,5762.500000000004,487.5000000000018,6250.0000000000055,6250.0000000000055,0.050000000000000044,0.046099999999999995,4,5762.499999999999,0,closed
5021542,325000,2021-10-01,1436.82,0.03375,360,2021-10-01,0,325000.0,514638.21052532137,103.95375,104.01625,104.01625,104.01625,103.7975,NM,Santa Fe   ,1,2,325000,2021-09-01,2021-10-01,2051-09-01,360,1432.79,3.375,335052,4355.070000000005,1267.5000000000055,3087.5699999999997,2,1,66,1925,660,0,0,3.0,16250.000000000015,2021-09-10 22:54:31.463,104.61,0.04610000000000003,16250.000000000015,14982.50000000001,1267.5000000000055,16250.000000000015,16250.000000000015,0.050000000000000044,0.046099999999999995,4,14982.499999999998,0,closed
5021545,135000,2021-10-01,596.83,0.03375,360,2021-10-01,0,135000.0,213771.74815761723,102.61,102.64125,102.64125,102.6725,102.39125,ID,Ada    ,1,4,135000,2021-09-03,2021-10-01,2051-09-01,360,595.16,3.375,372826,2013.0000000000027,526.5000000000027,1486.5,2,1,41,1572,660,0,1,3.0,6750.000000000006,2021-09-13 04:56:04.701,104.61,0.04610000000000003,6750.000000000006,6223.500000000004,526.5000000000027,6750.000000000006,6750.000000000006,0.050000000000000044,0.046099999999999995,4,6223.499999999999,0,closed
5021550,655000,2021-10-01,2941.25,0.035,360,2021-10-01,0,655000.0,1053295.1629273295,103.235,103.26625,103.20375,103.235,103.26625,CA,San Diego   ,1,3,655000,2021-09-04,2021-10-01,2051-09-01,360,2932.69,3.5,906951,4454.160000000011,2554.500000000011,1899.6599999999999,2,1,274,8905,664,1,1,3.0,32750.00000000003,2021-09-17 03:36:04.317,104.61,0.04610000000000003,32750.00000000003,30195.50000000002,2554.500000000011,32750.00000000003,32750.00000000003,0.050000000000000044,0.046099999999999995,4,30195.499999999996,0,closed
5021554,105000,2021-10-01,700.13,0.025,180,2021-10-01,0,105000.0,125786.09340375484,99.13,99.16125,99.16125,99.13,99.16125,MO,St. Louis   ,1,4,105000,2021-09-07,2021-10-01,2036-09-01,180,698.68,2.5,119102,6955.360000000013,5376.000000000014,1579.3599999999997,2,1,80,2200,656,2,0,2.0,5250.000000000005,2021-09-20 21:15:36.642,99.88,-0.0012000000000000899,5250.000000000005,-126.00000000000944,5376.000000000014,5250.000000000005,5250.000000000005,0.050000000000000044,-0.0012000000000000454,4,-126.00000000000477,0,closed
5021555,165000,2021-10-01,1421.62,0.02375,132,2021-10-01,0,165000.0,187407.0783715486,98.34875,98.34875,98.41125,98.38,98.1925,SD,Pennington    ,1,3,165000,2021-09-03,2021-10-01,2032-09-01,132,1418.81,2.375,266001,9672.500000000022,8448.000000000022,1224.5,2,1,59,1967,660,2,1,2.0,8250.000000000007,2021-09-13 21:25:09.193,99.88,-0.0012000000000000899,8250.000000000007,-198.00000000001484,8448.000000000022,8250.000000000007,8250.000000000007,0.050000000000000044,-0.0012000000000000454,4,-198.0000000000075,0,closed
5021558,425000,2021-10-01,1849.63,0.0325,360,2021-10-01,0,425000.0,662622.2942146475,102.36,102.39125,102.39125,102.36,102.32875,TX,Fort Bend   ,1,2,425000,2021-09-11,2021-10-01,2051-09-01,360,1844.64,3.25,447369,5622.250000000007,1657.5000000000073,3964.75,2,1,119,3967,650,2,1,3.0,21250.00000000002,2021-09-20 01:56:36.672,104.61,0.04610000000000003,21250.00000000002,19592.50000000001,1657.5000000000073,21250.00000000002,21250.00000000002,0.050000000000000044,0.046099999999999995,4,19592.499999999996,0,closed
5021561,815000,2021-10-01,3603.09,0.03375,360,2021-10-01,0,815000.0,1290549.818322184,104.51625,104.57875,104.57875,104.5475,104.5475,CA,Orange    ,1,2,815000,2021-09-07,2021-10-01,2051-09-01,360,3592.98,3.375,1571842,10493.590000000017,3178.5000000000146,7315.09,1,1,346,14129,656,0,1,3.0,40750.00000000004,,104.61,0.04610000000000003,40750.00000000004,37571.50000000002,3178.5000000000146,40750.00000000004,40750.00000000004,0.050000000000000044,0.046099999999999995,4,37571.49999999999,0,closed
5021562,155000,2021-10-01,663.99,0.03125,360,2021-10-01,0,155000.0,237916.32683636478,103.6075,103.70125,103.57625,103.6075,103.63875,VA,Newport News city  ,1,4,155000,2021-09-04,2021-10-01,2051-09-01,360,662.26,3.125,212329,2504.9999999999964,1286.4999999999964,1218.5,2,1,38,1457,664,0,1,2.5,7750.000000000007,2021-09-13 08:39:15.397,104.17,0.04170000000000007,7750.000000000007,6463.500000000011,1286.4999999999964,7750.000000000007,7750.000000000007,0.050000000000000044,0.041700000000000015,4,6463.500000000003,0,closed
5021566,255000,2021-10-01,1259.67,0.03125,288,2021-10-01,0,255000.0,361423.2227555071,102.84625,102.90875,102.84625,102.8775,102.8775,CA,Riverside    ,1,4,255000,2021-09-04,2021-10-01,2045-09-01,288,1256.4,3.125,430962,5712.790000000001,4615.500000000001,1097.29,2,1,90,1950,664,1,1,2.5,12750.000000000011,2021-09-13 11:19:07.517,103.19,0.03190000000000004,12750.000000000011,8134.50000000001,4615.500000000001,12750.000000000011,12750.000000000011,0.050000000000000044,0.03189999999999998,4,8134.4999999999945,0,closed
5021568,175000,2021-10-01,992.6,0.0325,240,2021-10-01,0,175000.0,237448.2417801094,103.235,103.32875,103.26625,103.26625,103.20375,OR,Jackson    ,1,4,175000,2021-09-08,2021-10-01,2041-09-01,240,989.92,3.25,297670,3126.820000000001,682.5000000000018,2444.3199999999997,1,1,45,788,656,1,1,3.0,8750.000000000007,2021-09-20 12:26:29.850,104.61,0.04610000000000003,8750.000000000007,8067.5000000000055,682.5000000000018,8750.000000000007,8750.000000000007,0.050000000000000044,0.046099999999999995,4,8067.499999999999,0,closed
5021573,425000,2021-10-01,1763.3,0.02875,360,2021-10-01,0,425000.0,632050.7913788715,101.065,101.09625,101.09625,101.065,100.90875,SC,Charleston    ,1,2,425000,2021-09-11,2021-10-01,2051-09-01,360,1759.08,2.875,447416,8139.040000000002,7692.500000000002,446.53999999999996,2,1,116,3964,650,2,1,2.5,21250.00000000002,2021-09-20 00:00:00.000,103.19,0.03190000000000004,21250.00000000002,13557.500000000016,7692.500000000002,21250.00000000002,20265.410000000018,0.04768331764705887,0.03189999999999998,4,13557.49999999999,0,closed
5021576,115000,2021-10-01,918.6,0.02375,144,2021-10-01,0,115000.0,132088.77696186272,99.03625,99.03625,99.03625,99.03625,99.005,NC,Wake    ,1,4,115000,2021-08-23,2021-10-01,2033-09-01,144,916.79,2.375,225491,6909.840000000015,5888.0000000000155,1021.8399999999997,2,1,95,2930,636,0,1,2.0,5750.0000000000055,2021-09-01 20:16:47.468,99.88,-0.0012000000000000899,5750.0000000000055,-138.00000000001035,5888.0000000000155,5750.0000000000055,5750.0000000000055,0.050000000000000044,-0.0012000000000000454,4,-138.00000000000523,0,closed
5021581,105000,2021-10-01,442.12,0.029900000000000003,360,2021-10-01,0,105000.0,158449.51750360528,0.0,0.0,0.0,0.0,0.0,AZ,Pinal    ,1,3,105000,2021-09-14,2021-10-01,2051-09-01,360,441.02,2.99,328125,3010.9500000000003,1900.5000000000005,1110.4499999999998,2,1,19,618,621,2,1,2.5,5250.000000000005,,103.19,0.03190000000000004,5250.000000000005,3349.500000000004,1900.5000000000005,5250.000000000005,5250.000000000005,0.050000000000000044,0.03189999999999998,4,3349.4999999999977,0,closed
5021586,335000,2021-10-01,1410.57,0.029900000000000003,360,2021-10-01,0,335000.0,505528.2183684531,101.53375,101.53375,101.59625,101.565,101.5025,CA,Fresno    ,1,4,335000,2021-09-11,2021-10-01,2051-09-01,360,1407.07,2.99,609313,7113.000000000002,6063.500000000002,1049.5,2,1,176,5867,650,1,0,2.5,16750.000000000015,,103.19,0.03190000000000004,16750.000000000015,10686.500000000013,6063.500000000002,16750.000000000015,16750.000000000015,0.050000000000000044,0.03189999999999998,4,10686.499999999993,0,closed
5021591,545000,2021-10-01,2371.88,0.0325,360,2021-10-01,0,545000.0,849716.1957806902,102.4225,102.39125,102.45375,102.4225,102.26625,FL,Nassau    ,1,3,545000,2021-09-04,2021-10-01,2051-09-01,360,2365.4700000000003,3.25,1206821,5458.460000000011,2125.500000000011,3332.96,2,1,105,3500,660,1,1,3.0,27250.000000000025,2021-09-13 02:59:43.184,104.61,0.04610000000000003,27250.000000000025,25124.500000000015,2125.500000000011,27250.000000000025,27250.000000000025,0.050000000000000044,0.046099999999999995,4,25124.499999999996,0,closed
5021592,95000,2021-11-01,363.14,0.0225,360,2021-11-01,0,95000.0,130288.95862329709,98.1925,98.22375,98.16125,98.22375,98.16125,GA,DeKalb    ,1,4,95000,2021-09-16,2021-11-01,2051-10-01,360,362.46,2.25,633334,5992.940000000013,4864.000000000013,1128.94,2,1,23,729,667,1,1,2.0,4750.000000000005,,99.88,-0.0012000000000000899,4750.000000000005,-114.00000000000854,4864.000000000013,4750.000000000005,4750.000000000005,0.050000000000000044,-0.0012000000000000454,4,-114.00000000000432,0,closed
5021597,255000,2021-10-01,1109.78,0.0325,360,2021-10-01,0,255000.0,397574.09302051296,104.36,104.32875,104.39125,104.39125,104.32875,UT,Salt Lake   ,1,3,255000,2021-08-24,2021-10-01,2051-09-01,360,1106.78,3.25,369191,2069.000000000003,994.5000000000036,1074.4999999999995,2,1,103,3777,636,2,1,3.0,12750.000000000011,2021-09-02 04:46:44.036,104.61,0.04610000000000003,12750.000000000011,11755.500000000007,994.5000000000036,12750.000000000011,12750.000000000011,0.050000000000000044,0.046099999999999995,4,11755.499999999998,0,closed
5021598,135000,2021-11-01,596.83,0.03375,360,2021-11-01,0,135000.0,213771.74815761723,0.0,0.0,0.0,0.0,0.0,WA,Lewis    ,1,3,135000,2021-09-17,2021-11-01,2051-10-01,360,595.16,3.375,588492,2347.8000000000025,526.5000000000027,1821.2999999999997,2,1,24,960,621,0,0,3.0,6750.000000000006,,104.61,0.04610000000000003,6750.000000000006,6223.500000000004,526.5000000000027,6750.000000000006,6750.000000000006,0.050000000000000044,0.046099999999999995,4,6223.499999999999,0,closed
5021603,305000,2021-10-01,1998.01,0.0225,180,2021-10-01,0,305000.0,359032.2264036472,97.47375,97.47375,97.53625,97.505,97.4425,VA,Henrico    ,1,4,305000,2021-09-13,2021-10-01,2036-09-01,180,1994.27,2.25,578858,15865.19000000004,15616.00000000004,249.19,2,1,229,3245,650,1,0,2.0,15250.000000000013,,99.88,-0.0012000000000000899,15250.000000000013,-366.0000000000274,15616.00000000004,15250.000000000013,15250.000000000013,0.050000000000000044,-0.0012000000000000454,4,-366.00000000001387,0,closed
